x_m,y_m,w_tr_right_m,w_tr_left_m,s_m,heading_rad,curvature_radpm
-167.044373,-239.588039,6.593,6.191,2933.3280719750505,-1.2542120198964832,0.003230780516091273
-165.450765,-244.32283,6.589,6.222,2938.3238534225666,-1.2396657957089035,0.002590193600924463
-163.797048,-249.033744,6.585,6.253,2943.3165972204683,-1.2291259279382714,0.001630130999464015
-162.104886,-253.731478,6.675,6.291,2948.3098043029954,-1.2233919839689449,0.0006662623914379507
-160.395944,-258.42673,6.775,6.33,2953.30639054791,-1.2223319554430732,-0.00024122677734695727
-158.690659,-263.129574,6.875,6.368,2958.308863798169,-1.2225490473980796,0.0001540117442238869
-156.980226,-267.835294,6.974,6.406,2963.315797167597,-1.217484486352125,0.0018694094711028013
-155.226081,-272.524118,7.074,6.445,2968.322002834966,-1.2036712362055904,0.003652246186413183
-153.388324,-277.175598,7.174,6.483,2973.3233643477392,-1.1810311361496109,0.005404545275757775
-151.428131,-281.769811,7.274,6.522,2978.3182767280136,-1.1524403084597439,0.006040882278901503
-149.33195,-286.299202,7.288,6.551,2983.3092042586077,-1.123566189150674,0.00552493755205574
-147.111849,-290.76875,7.149,6.565,2988.2997661282275,-1.0974254016989842,0.004948329435256377
-144.781038,-295.18399,7.011,6.578,2993.292463212502,-1.0741654228404984,0.004368046681027749
-142.352726,-299.550458,6.872,6.592,2998.288736019742,-1.0537894279583377,0.00378832093395693
-139.840123,-303.873692,6.734,6.605,3003.289088612746,-1.036288756444122,0.0032120306640734484
-137.256436,-308.159229,6.647,6.585,3008.29321350051,-1.0216482591612055,0.0026402453717040393
-134.614876,-312.412603,6.651,6.506,3013.3001117037365,-1.0098509086990126,0.0020731232601481787
-131.928651,-316.639353,6.656,6.428,3018.308227149004,-1.0007572532839286,0.0015591500530247986
-129.209881,-320.844421,6.66,6.349,3023.315652355387,-0.9929517102028936,0.0015587860055093097
-126.459386,-325.02661,6.665,6.27,3028.3212419886618,-0.9843902451977099,0.0018622414267059724
-123.671305,-329.181092,6.67,6.191,3033.3245525277835,-0.9743009279071567,0.0021710354847098885
-120.83969,-333.302989,6.67,6.118,3038.325360301217,-0.9626692501880154,0.002480998221936754
-117.958592,-337.387425,6.599,6.152,3043.323694336043,-0.9494916485406943,0.002791739096687603
-115.022063,-341.429523,6.527,6.186,3048.319868753479,-0.9347662445788028,0.003102617087014154
-112.024154,-345.424407,6.456,6.22,3053.314521548793,-0.918493727512847,0.0034127016240721878
-108.958917,-349.367198,6.405,6.244,3058.3086459701353,-0.900684120987467,0.0037184291587096124
-105.820449,-353.25305,6.444,6.22,3063.3036261655843,-0.8817579416399701,0.003858590413239254
-102.606339,-357.079251,6.483,6.197,3068.3006570024413,-0.86281028209197,0.0037247343246603233
-99.320047,-360.846686,6.522,6.173,3073.299985116147,-0.8445860335875292,0.0035659573356332103
-95.965599,-364.556587,6.561,6.15,3078.3015535515988,-0.8271434238084622,0.0034090602213782796
-92.547022,-368.210187,6.6,6.126,3083.3050984614533,-0.8104730745661068,0.0032546386405169813
-89.06834,-371.808715,6.597,6.122,3088.3101591228146,-0.7945651119549024,0.0031024913416771104
-85.533581,-375.353405,6.583,6.124,3093.3160904431766,-0.779408974403052,0.002953232520786481
-81.94677,-378.845487,6.568,6.125,3098.3220718498983,-0.7649932621946395,0.0028066650504219096
-78.311932,-382.286194,6.554,6.126,3103.3271204956254,-0.7513162029251271,0.0026591473022328552
-74.633118,-385.676862,6.539,6.128,3108.3301497712564,-0.7385868469562192,0.002429409122267414
-70.914912,-389.021192,6.524,6.129,3113.3311095798667,-0.7272200705981717,0.002115901689335691
-67.162423,-392.32521,6.51,6.129,3118.3308804385606,-0.7174364539483238,0.001797389803465901
-63.380784,-395.595039,6.496,6.129,3123.3301379049813,-0.7092485502784406,0.0014780793586257608
-59.575126,-398.836802,6.482,6.128,3128.3293438580436,-0.7026582528214963,0.0011583843843687126
-55.750581,-402.056621,6.468,6.128,3133.3287817114215,-0.69766656782714,0.0008385021522476074
-51.912281,-405.260621,6.454,6.127,3138.3285979970465,-0.6942736197383162,0.0005187457528800474
-48.065358,-408.454925,6.44,6.127,3143.328837452547,-0.6924788660661753,0.0001991489503158869
-44.214944,-411.645655,6.426,6.127,3148.329482001432,-0.6922304200162439,-9.975994934624856e-05
-40.365842,-414.838538,6.412,6.126,3153.330490705493,-0.6929627946715597,-0.00019312534340059197
-36.519572,-418.035348,6.398,6.126,3158.331829235227,-0.6938673336644904,-0.0001685961412686804
-32.675771,-421.23559,6.383,6.125,3163.333464466445,-0.6946454310281923,-0.00014254359580596502
-28.834052,-424.438739,6.369,6.125,3168.3353609458977,-0.6952935922343884,-0.00011662473441383479
-24.994028,-427.644274,6.355,6.125,3173.337484390676,-0.6958118377308566,-9.058735662920728e-05
-21.155313,-430.851669,6.341,6.124,3178.3397954103198,-0.6962002595113889,-6.471102550283751e-05
-17.317521,-434.060403,6.327,6.124,3183.342256936211,-0.6964589690167645,-3.872293841773638e-05
-13.480265,-437.269952,6.313,6.123,3188.344830113381,-0.6965878290619548,-1.2795246204034242e-05
-9.643159,-440.479793,6.299,6.123,3193.3474755835814,-0.6965869265053106,1.3155804743596898e-05
-5.805816,-443.689403,6.285,6.122,3198.3501546310267,-0.6964561246578851,3.913704774072154e-05
-1.967849,-446.898258,6.271,6.122,3203.3528280267337,-0.6961956264389056,6.500709339279936e-05
1.871127,-450.105836,6.257,6.122,3208.355456671223,-0.6958053470779861,9.10235602746496e-05
5.711499,-453.311612,6.243,6.121,3213.358001709557,-0.6952852211785439,0.0001169222120161912
9.553654,-456.515065,6.229,6.121,3218.360427737719,-0.6946352292873015,0.00014295012062586336
13.397979,-459.71567,6.215,6.12,3223.362697929507,-0.6938553975948039,0.00016884297287383896
17.244859,-462.912905,6.201,6.12,3228.3647772351183,-0.6929457725799405,0.0001948580561635052
21.094681,-466.106246,6.186,6.119,3233.366632508311,-0.6919101086196041,0.00021925620165737055
24.947808,-469.295202,6.174,6.12,3238.3682350563013,-0.690835981695777,0.00021025520142440985
28.804114,-472.479962,6.182,6.128,3243.3696140884517,-0.6898868112093736,0.0001693038219324109
32.663003,-475.661363,6.19,6.137,3248.370847600009,-0.6891460288594718,0.00012693280546677315
36.523859,-478.840271,6.197,6.146,3253.3720139764855,-0.6886170503209976,8.460739719611825e-05
40.386067,-482.017551,6.205,6.154,3258.3731897216144,-0.6882996219808823,4.23335297959352e-05
44.249013,-485.194067,6.213,6.163,3263.374450132468,-0.6881939564101477,-7.72343556799726e-08
48.11208,-488.370685,6.221,6.172,3268.375868787651,-0.688300042887805,-4.234335093396342e-05
51.974654,-491.548269,6.229,6.181,3273.377520313151,-0.6886176476195492,-8.465335031344196e-05
55.83612,-494.727684,6.237,6.189,3278.3794798703025,-0.6891326110608801,-0.00012124752378046484
59.695944,-497.909677,6.244,6.198,3283.3818114030005,-0.6896930430150287,-0.00010282319730446622
63.554378,-501.093859,6.252,6.207,3288.38446349379,-0.690084287730958,-5.3596131092556095e-05
67.412115,-504.279205,6.26,6.215,3293.387319068448,-0.6902287530433613,-4.159118511696408e-06
71.269852,-507.464686,6.268,6.224,3298.390260599441,-0.6901257903576558,4.532023676867366e-05
75.128283,-510.649269,6.276,6.233,3303.3931656220902,-0.6897751916479206,9.484037133514996e-05
78.988107,-513.831924,6.283,6.241,3308.3959182803774,-0.6891770222263603,0.0001443006053232913
82.85002,-517.011621,6.291,6.25,3313.398402166546,-0.688331168254328,0.00019388012113010452
86.714718,-520.187327,6.299,6.259,3318.4005016487276,-0.6872375998190755,0.00024337276369010933
90.582897,-523.358013,6.307,6.267,3323.402107239599,-0.685965660096076,0.00026524537668938834
94.454846,-526.523211,6.315,6.276,3328.403153873835,-0.6849345708278436,0.00014708695567925014
98.32879,-529.685289,6.323,6.285,3333.403771774977,-0.6846047251264646,-1.5178316883998184e-05
102.202309,-532.84751,6.33,6.293,3338.4041508702257,-0.6850860952708118,-0.00017735620314985896
106.072983,-536.013133,6.338,6.302,3343.404479478668,-0.6863787456953361,-0.0003396580298686157
109.93839,-539.18542,6.346,6.311,3348.4049570644606,-0.6884827160826981,-0.0005018226371628418
113.796109,-542.367632,6.354,6.319,3353.4058039023375,-0.6913973270748197,-0.0006637786345470638
117.64372,-545.563029,6.362,6.328,3358.4072709266147,-0.6951220735817717,-0.0008256137180060449
121.478802,-548.774874,6.381,6.311,3363.409650585412,-0.6996553136068,-0.000986721949506825
125.298937,-552.00642,6.404,6.288,3368.413281363991,-0.7045684948961154,-0.0009770982958249956
129.10428,-555.257508,6.427,6.265,3373.4182996987615,-0.7082631745833888,-0.0004994873635452269
132.902047,-558.518584,6.449,6.242,3378.4240614653727,-0.7093701025312054,5.715309549571326e-05
136.700659,-561.778498,6.472,6.219,3383.4297075189747,-0.7076909214537346,0.0006138786932455889
140.508534,-565.026098,6.495,6.196,3388.434387106683,-0.7032238212229593,0.0011715647666307254
144.334093,-568.250233,6.517,6.173,3393.4373810263983,-0.6959646552401091,0.0017307096878247917
148.185755,-571.439752,6.54,6.15,3398.4382141183546,-0.6859080203048038,0.002291549323176402
152.07194,-574.583505,6.563,6.127,3403.4367755893413,-0.6730486025693814,0.0028537067799741748
156.001067,-577.67034,6.585,6.104,3408.433433402255,-0.657546061892593,0.0033509330933940555
159.980577,-580.690399,6.56,6.106,3413.4291571940175,-0.6410750286152226,0.0032421602531527063
164.008802,-583.645841,6.532,6.109,3418.4252790966525,-0.6259711721280135,0.002803514257378391
168.079132,-586.545348,6.504,6.112,3423.4227511728077,-0.6130660930731834,0.002360980339937094
172.184906,-589.397669,6.476,6.115,3428.422062648013,-0.6023676351182743,0.0019190948292555547
176.319466,-592.211552,6.448,6.118,3433.4233148843323,-0.5938725856634828,0.001478299172829574
180.476151,-594.995743,6.42,6.121,3438.4262889711836,-0.587577093276156,0.0010386431281043968
184.648301,-597.758991,6.417,6.116,3443.4305246902522,-0.5834772968009064,0.0006000724157559192
188.829256,-600.510043,6.44,6.105,3448.4353895054824,-0.5815703744062697,0.00016203359122351715
193.012356,-603.257648,6.463,6.093,3453.440153120882,-0.5816633848762022,-0.00019923520931063458
197.192094,-606.009014,6.486,6.081,3458.4441739656227,-0.5826300591354145,-0.00018712444895016203
201.368579,-608.763847,6.509,6.069,3463.4473861151437,-0.5832508282669298,-6.100215321348213e-05
205.543633,-611.519565,6.532,6.057,3468.4498912474187,-0.5832408329952357,6.501479004018044e-05
209.719075,-614.27359,6.554,6.046,3473.4517878473084,-0.582599937012367,0.00019125778015557706
213.896728,-617.023342,6.577,6.034,3478.453179718569,-0.5813274967809305,0.0003175824706163597
218.078412,-619.766238,6.6,6.022,3483.4541755736636,-0.5794237310583393,0.00044377062474920047
222.265949,-622.499701,6.623,6.01,3488.454904130458,-0.5768887915536413,0.0005700474466184884
226.461158,-625.221149,6.646,5.999,3493.4555098708042,-0.5737225078967895,0.0006962906592873609
230.665862,-627.928002,6.669,5.987,3498.456168716519,-0.5699299646905985,0.0008205087350085088
234.881763,-630.61766,6.692,5.975,3503.456976791097,-0.565528731187886,0.0009397243754094163
239.110252,-633.287473,6.715,5.963,3508.457778794585,-0.5605331818769904,0.0010582077748245537
243.352665,-635.934782,6.737,5.951,3513.458410055141,-0.5549445526695597,0.0011769901670190244
247.610341,-638.556926,6.76,5.94,3518.4587544510514,-0.5487621289824599,0.0012958279401370481
251.884619,-641.151247,6.783,5.928,3523.4587498382816,-0.5419854699260442,0.0014148430641894377
256.176837,-643.715085,6.763,5.922,3528.458389890302,-0.534614051995352,0.0015339210021139708
260.488332,-646.24578,6.721,5.919,3533.4577304786244,-0.526647785605513,0.0016529628224373613
264.820442,-648.740674,6.679,5.916,3538.4568977216095,-0.5180918218131942,0.0017699153829281733
269.174481,-651.197153,6.637,5.912,3543.456092125807,-0.5092526730327327,0.0017662031760372265
273.55031,-653.61524,6.595,5.909,3548.4555945187267,-0.5008885382278627,0.0015797068870199832
277.94559,-655.998956,6.553,5.906,3553.4556533430864,-0.4934944751719406,0.00137786263322003
282.357797,-658.352657,6.511,5.903,3558.4564011879843,-0.4871084881420765,0.0011761664315429671
286.784409,-660.680699,6.47,5.9,3563.457868307971,-0.4817302415921392,0.0009745392206523675
291.222901,-662.98744,6.428,5.897,3568.4599943834655,-0.47735871766921656,0.0007733728347191049
295.670751,-665.277233,6.386,5.894,3573.462645840978,-0.473993132383459,0.0005721899531844004
300.125436,-667.554437,6.344,5.89,3578.4656325995893,-0.47163308086272415,0.0003712979747641408
304.58443,-669.823406,6.302,5.887,3583.468716430088,-0.47020950119866006,0.00019779488190650515
309.045558,-672.087906,6.305,5.904,3588.471677881307,-0.46933167341678145,0.000153128661465163
313.50827,-674.348912,6.314,5.923,3593.474471753433,-0.46858191776412317,0.00014660548063303683
317.972502,-676.606575,6.323,5.942,3598.477112013475,-0.46786473646634463,0.00014011512350474775
322.438188,-678.861044,6.331,5.961,3603.479609581946,-0.4671802273555672,0.0001335513213974918
326.905262,-681.11247,6.34,5.98,3608.4819759374773,-0.46652857586798174,0.00012698550900509356
331.373658,-683.361004,6.349,5.999,3613.4842222290918,-0.4659096992593427,0.00012045355935926241
335.84331,-685.606796,6.357,6.018,3618.4863588434164,-0.46532355863824804,0.00011390213600622455
340.314153,-687.849997,6.366,6.037,3623.4883972136263,-0.4647701596291488,0.00010736692007183006
344.786121,-690.090757,6.375,6.056,3628.4903471504635,-0.4642495521339839,0.00010079457755678529
349.259148,-692.329227,6.383,6.075,3633.492218648576,-0.4637616959896701,9.427456944333501e-05
353.733169,-694.565557,6.392,6.094,3638.4940219011382,-0.4633066401142569,8.768191530419573e-05
358.208117,-696.799898,6.401,6.113,3643.4957655278135,-0.4628843882082088,8.115973052125434e-05
362.683927,-699.0324,6.409,6.132,3648.497459274546,-0.46249485436626403,7.460082694769139e-05
367.160534,-701.263214,6.418,6.151,3653.4991131345255,-0.46213804135632985,6.807703333440263e-05
371.637871,-703.492489,6.427,6.169,3658.500734235448,-0.4618141751936734,6.142728126946125e-05
376.115872,-705.720378,6.435,6.188,3663.502332215326,-0.461523034949083,5.499147989351419e-05
380.594473,-707.947029,6.444,6.207,3668.5039161237496,-0.46126466707607644,4.832284045258761e-05
385.073607,-710.172595,6.453,6.226,3673.5054944156805,-0.46103916204518774,4.1850641784053284e-05
389.553208,-712.397224,6.461,6.245,3678.5070740968254,-0.46084634247230694,3.525276178876539e-05
394.033211,-714.621068,6.47,6.264,3683.5086647454436,-0.46068638827490466,2.870853921887583e-05
398.51355,-716.844277,6.479,6.283,3688.510274067712,-0.46055916530991,2.216426318959923e-05
402.994159,-719.067001,6.487,6.302,3693.511909699289,-0.46046480840491855,1.5566161737392003e-05
407.474973,-721.289392,6.496,6.321,3698.51358100591,-0.46040327228680683,9.04009593153468e-06
411.955925,-723.511599,6.505,6.34,3703.515294190125,-0.4603744225083467,2.495912730730223e-06
416.436951,-725.733773,6.513,6.359,3708.517059008562,-0.46037848181625296,-4.1189896145641e-06
420.917983,-727.956065,6.522,6.378,3713.518881628196,-0.46041535955757656,-1.0626636749827942e-05
425.398957,-730.178625,6.531,6.397,3718.520771365313,-0.46048487594001564,-1.716929706459834e-05
429.879807,-732.401603,6.539,6.416,3723.5227357705226,-0.46058729716947344,-2.378296622065044e-05
434.360467,-734.625151,6.548,6.435,3728.524783325665,-0.4607224421245002,-3.025273902239158e-05
438.840871,-736.849417,6.557,6.454,3733.5269207929855,-0.46089039801537424,-3.6900723169558906e-05
443.320953,-739.074554,6.565,6.473,3738.5291572323686,-0.46109129674672883,-4.3422636808288595e-05
447.800648,-741.300712,6.574,6.492,3743.531501356276,-0.46132473270320923,-4.990776671176513e-05
452.279891,-743.52804,6.583,6.511,3748.5339615382895,-0.4615910150339881,-5.655254787224866e-05
456.758614,-745.75669,6.591,6.53,3753.536544924224,-0.4619277725419237,-7.808050902684e-05
461.236568,-747.98714,6.6,6.549,3758.5392421195993,-0.46304181397633254,-0.00036731321298310606
465.710225,-750.225719,6.609,6.568,3763.5417257920253,-0.4661782283604194,-0.0008867472157433571
470.173234,-752.483778,6.617,6.587,3768.5434534716937,-0.47193278304217745,-0.0014144602728001763
474.619157,-754.772836,6.626,6.606,3773.5440552204127,-0.4802911707698945,-0.0019286365464519283
479.041715,-757.104088,6.634,6.625,3778.5434306964967,-0.47751553281631076,0.0030416710070198744
483.49599,-759.366216,6.643,6.644,3783.5392077996116,-0.415595453916019,0.021633802387520766
488.190549,-761.141468,6.809,6.52,3788.55821207018,-0.2583392325594602,0.04016127147687339
493.256869,-761.94547,7.185,6.244,3793.6879311227603,0.001080979659388646,0.06578856958910186
497.984439,-761.130881,6.949,6.702,3798.485167133613,0.4407282163635352,0.11758545480302424
501.376464,-758.115697,7.162,6.764,3803.0235774449975,0.9431033643345508,0.08456475697990964
503.515109,-753.508544,7.117,6.531,3808.102914134117,1.2106154491096945,0.02838055485705785
505.003538,-748.484832,7.065,6.53,3813.3424850275187,1.3041664987283665,0.008600893108604991
506.206729,-743.653938,7.021,6.568,3818.3209592337103,1.3510245776165735,0.009916037212566666
507.157653,-738.841546,6.977,6.606,3823.2264024568494,1.395219081710912,0.007851994416885234
507.931199,-733.933355,6.933,6.644,3828.1951761794694,1.4163436190832586,0.0007436304641544978
508.693521,-728.976808,6.889,6.683,3833.210003494033,1.4021268054327212,-0.00638554256499746
509.617424,-724.031128,6.845,6.721,3838.241240659563,1.3521580851983688,-0.01348481226619276
510.875709,-719.155538,6.801,6.759,3843.2765816598653,1.2678880856787156,-0.019963118714294844
512.619442,-714.425459,6.176,6.945,3848.317836674396,1.1566015360996846,-0.024411142260360726
514.907251,-709.98518,5.956,6.89,3853.312848948487,1.0219692782352945,-0.029728560678918357
517.773203,-705.997292,5.896,6.687,3858.2237482110304,0.8594462704889609,-0.03636447164106393
521.251362,-702.624388,6.121,6.161,3863.0687530017913,0.6667321042385707,-0.04234334528814427
525.36775,-700.020772,6.551,6.266,3867.9394271278234,0.4661608817567449,-0.03910792385581307
530.022641,-698.211158,6.206,6.376,3872.933695147351,0.2922691814976222,-0.030680857226627424
535.016646,-697.117557,6.091,6.484,3878.0460379652013,0.15209964736518186,-0.024629085180091312
540.147644,-696.659162,6.121,6.504,3883.197471401831,0.035613851992668026,-0.02110138076339071
545.213953,-696.754238,6.237,6.402,3888.264672436846,-0.04497569880712252,-0.010668938135259683
550.114282,-697.107721,6.353,6.301,3893.1777340627095,-0.019074000269782197,0.021757267258202116
554.975168,-696.940446,6.227,6.348,3898.0414973824672,0.16594188104541244,0.05179780596990201
559.824895,-695.481368,6.818,6.38,3903.105957924777,0.46796688327501407,0.07145648764847515
563.720436,-692.520493,7.171,6.834,3907.999016318901,0.9084927615377623,0.10867703590945853
565.52339,-688.173756,7.224,6.812,3912.704838847778,1.3517918655935977,0.06771168024557497
565.82524,-683.063859,7.204,6.834,3917.8236434712335,1.5402012450949678,0.011091334465425082
565.836529,-677.942004,7.184,6.857,3922.945510912172,1.5635732426069162,-0.002009959448535139
565.898307,-672.948273,7.163,6.879,3927.939624028797,1.5555916657315962,-0.0011401144339874968
565.98805,-667.977341,7.143,6.902,3932.9113660529442,1.55094604912315,-0.0007223587909956829
566.095839,-662.998485,7.123,6.925,3937.891388697196,1.547770328950336,-0.0005534026644965197
566.21754,-658.012542,7.103,6.947,3942.8788167651132,1.5454260234339139,-0.00038700878265833543
566.349039,-653.020454,7.083,6.97,3947.8726364041017,1.5439059348495228,-0.00022203650029741363
566.486223,-648.023166,7.063,6.992,3952.8718070157934,1.5432062145258598,-5.808574379987268e-05
566.624978,-643.021619,7.042,7.015,3957.875278345104,1.5433240543839335,0.00010507091434074977
566.761191,-638.016756,7.022,7.038,3962.8819945973137,1.5442576755957313,0.00026782723758064406
566.890748,-633.00952,7.037,7.028,3967.890906392898,1.5460064326485672,0.00043044850517073564
567.009535,-628.000855,7.057,7.014,3972.9009797889266,1.5485703937967672,0.0005931548981107603
567.11344,-622.991703,7.076,7.0,3977.911209325398,1.551950899283489,0.0007564270084790974
567.198348,-617.983006,7.096,6.986,3982.9206259587268,1.5561502008157317,0.00092033143413756
567.260146,-612.975709,7.116,6.972,3987.9283042869556,1.5611712180479536,0.0010852384146014312
567.29472,-607.970753,7.136,6.958,3992.933379703312,1.5670177492311919,0.0012512854229809395
567.297957,-602.969081,7.155,6.944,3997.935052750778,1.5736942748617675,0.001418745455088199
567.265743,-597.971637,7.156,6.96,4002.932600576956,1.5812058542552336,0.0015876939092599053
567.193965,-592.979363,7.158,6.975,4007.925390555751,1.5895579912696771,0.0017583268109293971
567.078509,-587.993203,7.159,6.991,4012.912887085428,1.5987505751042945,0.0019282435819452186
566.91532,-583.014065,7.16,7.007,4017.89469859057,1.6079064121897462,0.0017457925302827972
566.708904,-578.038084,7.16,6.949,4022.874959073458,1.6143380572014576,0.0008346042854549941
566.481264,-573.05163,7.008,6.834,4027.8666064431864,1.6160102173424207,-0.00016190235357958869
566.256538,-568.03988,6.731,6.713,4032.883392250611,1.6127445857451135,-0.0011320012464349771
566.058865,-562.988013,6.454,6.592,4037.9391251154507,1.610178162496585,0.00010727894577833004
565.85704,-557.900905,6.176,6.471,4043.030235125487,1.6507304535832477,0.016034043054581337
565.25192,-552.914398,6.154,6.028,4048.0533240432196,1.7911266470105938,0.040358503693055395
563.693609,-548.241277,6.213,5.59,4052.9794171253043,2.0920268931723163,0.0863800805434411
560.616533,-544.841581,6.497,5.463,4057.564864715474,2.609708979277292,0.12881327764921055
556.103797,-543.775051,6.12,5.615,4062.2019190009655,3.091876057915977,0.07141539249129843
551.05946,-544.366044,6.11,5.667,4067.2807582872215,-2.9737392789718187,0.019432757582815843
545.913541,-545.501767,6.1,5.72,4072.550516259585,-2.948979728216922,-0.009779766077308018
540.951404,-546.337426,6.089,5.772,4077.5825267495434,-2.9923018179196834,-0.007155568395533566
536.088392,-546.979567,6.079,5.825,4082.4877515941375,-3.005863068734144,0.001798883208638703
531.196918,-547.669589,6.069,5.878,4087.4276552625465,-2.9951956510923368,0.0025084972374628694
526.267502,-548.427676,6.058,5.93,4092.4150231054696,-2.9852199308246075,0.0015070461768423619
521.315501,-549.227492,6.048,5.983,4097.431198893643,-2.9800635138054794,0.0005564548326566799
516.356273,-550.042699,6.038,6.035,4102.456982893064,-2.979242852677728,-0.00022907240113329428
511.401774,-550.851275,6.027,6.088,4107.477028260268,-2.981129499629301,-0.0005230918683754574
506.45257,-551.64566,6.017,6.141,4112.489579283633,-2.9842330990816532,-0.0007153653252560168
501.50684,-552.421318,6.007,6.193,4117.495764514511,-2.9882964655735647,-0.0009080029336812213
496.562764,-553.173718,5.996,6.246,4122.496763740044,-2.9933200233700434,-0.00110094222860768
491.61852,-553.898325,5.986,6.298,4127.493823279012,-2.9993030453358935,-0.001293480688362521
486.672289,-554.590605,5.976,6.351,4132.4882654604535,-3.006242653415449,-0.0014851250004307031
481.72225,-555.246025,5.965,6.404,4137.481507040622,-3.0141343878340914,-0.0016753681055953005
476.766582,-555.860051,5.989,6.423,4142.475070222849,-3.02296776406718,-0.0018619035724863624
471.803474,-556.428189,6.023,6.431,4147.470590396636,-3.032304511628446,-0.0018757070806095875
466.832204,-556.950104,6.058,6.439,4152.469182266365,-3.040914926422739,-0.0015696540138598627
461.854085,-557.433269,6.093,6.447,4157.470693757444,-3.0479154539956346,-0.0012300212335903823
456.870658,-557.886013,6.127,6.455,4162.474644376091,-3.0532231419982647,-0.0008916527089493004
451.88346,-558.316669,6.162,6.463,4167.480401909326,-3.0568422771763,-0.0005545401069498135
446.894032,-558.733566,6.197,6.472,4172.487216752696,-3.0587759451980316,-0.00021798075808878204
441.903912,-559.145037,6.231,6.48,4177.494272374341,-3.059025653124686,0.00011824216478129898
436.91464,-559.559412,6.266,6.488,4182.500722387135,-3.057591631997561,0.00045474331615092826
431.927755,-559.985021,6.301,6.496,4187.505736375538,-3.0544963425555345,0.0007823424823753015
426.94475,-560.429955,6.335,6.504,4192.508566084251,-3.0504259485375362,0.0008449260645601517
421.965878,-560.895737,6.37,6.512,4197.5091779732,-3.046770764600058,0.0006167875427104384
416.990036,-561.376719,6.405,6.52,4202.508212609337,-3.044295813272711,0.000373260758660264
412.016053,-561.86689,6.439,6.528,4207.506289688928,-3.0430396995897993,0.00012931605202308154
407.042757,-562.360239,6.474,6.537,4212.503995796676,-3.0430034630762766,-0.00011481971355298234
402.068976,-562.850754,6.509,6.545,4217.501905599902,-3.044187366982019,-0.0003588879611062753
397.093539,-563.332422,6.543,6.553,4222.500603170589,-3.046590332028015,-0.0006024353301615764
392.115274,-563.799234,6.578,6.561,4227.500706754873,-3.050210680872334,-0.0008454912197963685
387.133009,-564.245177,6.613,6.569,4232.502889247493,-3.054949535875618,-0.0010489996028695116
382.145746,-564.665193,6.647,6.577,4237.5078073958175,-3.0595977463385857,-0.0008086455594350157
377.154457,-565.065206,6.682,6.585,4242.515099706207,-3.0623373248959873,-0.00028590307384366773
372.161383,-565.458168,6.717,6.593,4247.523613168595,-3.0624506785758574,0.00024056887432155198
367.168784,-565.857146,6.751,6.602,4252.53212873903,-3.059927160665795,0.000767300645980013
362.178919,-566.275208,6.786,6.61,4257.539476195924,-3.0547642024046646,0.0012952363501605095
357.194048,-566.72542,6.821,6.618,4262.544636506203,-3.046956039046692,0.0018253093034140701
352.21643,-567.220849,6.855,6.626,4267.546849101442,-3.0364943579418906,0.0023579947366189186
347.248327,-567.774564,6.89,6.634,4272.545713744522,-3.0233821580680362,0.002888346262175313
342.291975,-568.399519,6.91,6.639,4277.541311196272,-3.0087301491022744,0.0029769340241741363
337.347545,-569.097802,6.788,6.61,4282.534805681398,-2.995666928687824,0.0022539333790651092
332.411429,-569.851667,6.666,6.582,4287.528156620766,-2.9864386027919467,0.001441866280013209
327.479617,-570.641256,6.544,6.554,4292.522775764631,-2.981265870578008,0.0006295358567603486
322.5481,-571.446713,6.422,6.525,4297.519636869379,-2.980147406095204,-0.00018147701623653836
317.61287,-572.248181,6.3,6.497,4302.51952147884,-2.9830775022150258,-0.0009899323625534241
312.669916,-573.025803,6.179,6.468,4307.523269096476,-2.9900462660214764,-0.0017944492387369452
307.715229,-573.759722,6.057,6.44,4312.532017479708,-3.0010382883474636,-0.0025929879963621804
302.7448,-574.430081,5.935,6.412,4317.547448232188,-3.016188748576974,-0.0034461477758253155
297.75514,-575.015345,5.813,6.383,4322.571315354763,-3.039766710497312,-0.005952829419120249
292.756166,-575.450713,5.727,6.412,4327.589211960722,-3.0805623969183693,-0.010362238850306653
287.772052,-575.625373,5.728,6.416,4332.576385356605,3.139132368463821,-0.015148547414477988
282.827662,-575.426286,5.936,6.246,4337.524781875243,3.051757264880309,-0.02011929410749495
277.94786,-574.740431,6.121,6.098,4342.452546544972,2.945331649419442,-0.022858066839566826
273.153098,-573.502786,6.269,5.986,4347.404466150809,2.841298832751485,-0.01905801486527094
268.449956,-571.799327,6.402,5.964,4352.406597420262,2.7580511810972617,-0.014286683473601389
263.842292,-569.745643,6.256,6.13,4357.451216881505,2.6970783087909322,-0.009980803354223734
259.333963,-567.457314,5.857,6.463,4362.507053111495,2.6550740849758037,-0.006685762732566362
254.92501,-565.029074,5.582,6.69,4367.540463094182,2.6243461851477714,-0.005517065370687366
250.603545,-562.49048,5.588,6.674,4372.552400767683,2.5986978984226035,-0.004707448834322155
246.355354,-559.858389,5.595,6.658,4377.549903124337,2.5772613031395846,-0.003864599232304261
242.166224,-557.149657,5.602,6.642,4382.538494028062,2.5601283172047817,-0.0030000679876061908
238.021941,-554.381142,5.608,6.626,4387.522443956514,2.5473560957869816,-0.0021230161118929265
233.908293,-551.569699,5.615,6.61,4392.505044844619,2.5389761969900544,-0.0012397510271559813
